code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
0025000010965,"Minute maid, lemonade",,"beverages, carbonated-drinks, sodas",united-states,,,,e,4.0,not-applicable,"Contains pure filtered water, high fructose corn syrup, lemon juice from concentrate, less than 2% of: natural flavors, calcium citrate (calcium source), vitamin c (ascorbic acid), sugar",11.86,45.0
02505901,Apple Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, juices",united-states,tetra-pac,,United States,e,1.0,,"Contains pure filtered water, concentrated apple juice, less than 0.5% of: calcium citrate (calcium source), vitamin c (ascorbic acid), potassium phosphate.",10.73,45.0
0025000057298,"Minute maid, pink lemonade",,"beverages, carbonated-drinks, sodas",united-states,,,,e,4.0,not-applicable,"Contains pure filtered water, high fructose corn syrup, lemon juice from concentrate, less than 0.5% of: natural flavors, citric acid (provides tartness), modified cornstarch, glycerol ester of rosin, sodium benzoate and potassium sorbate and calcium disodium edta (to protect taste), red #40.",11.25,42.0
0025000037764,Berry Punch,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,4.0,unknown,"Contains pure filtered water, high fructose corn syrup, grape and cranberry juices from concentrate, less than 0.5% of: blueberry and lime juices from concentrate, natural flavors, citric acid (provides tartness), sugar, potassium citrate, calcium hydroxide, modified cornstarch, glycerol ester of rosin, sodium hexametaphosphate and sodium benzoate and potassium sorbate and calcium disodium edta (to protect taste), blue #1, vegetable juice (for color).",10.32,38.92
0025000010903,"Minute maid, 100% juice, apple white grape, apple white grape",,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,d,4.0,unknown,"Apple, pear and grape juices from concentrate, less than 2% of: vitamin c (ascorbic acid), calcium citrate (calcium source), citric acid (provides tartness), natural flavors.",11.3,51.0
0025000025495,"Minute maid, premium frozen concentrated, fruit punch",,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods",united-states,,,,d,4.0,unknown,"A blend of grape, pineapple, pear and apple juice concentrates and other ingredients. contains high fructose corn syrup, pure filtered water, concentrated grape juice, less than 1% of: concentrated pineapple, pear and apple juices, natural flavors, citric acid (provides tartness), grape skin extract (for color), sugar.",48.33,183.0
0025000025587,Pink lemonade frozen concentrate fruit drink,Minute Maid,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods",united-states,,,,d,4.0,unknown,"Contains high fructose corn syrup, pure filtered water, sugar, concentrated lemon juice, lemon pulp, concentrated grape juice (for color), natural flavors.",60.0,244.4444
0025000055577,Orange Juice Pulp Free,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages","united-states, world",,,,e,,unknown,"100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice.",10.0,45.833333333333
0025000010873,"Minute maid, 100% juice, mixed berry, mixed berry",,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,d,4.0,unknown,"Contains apples and grape juices from concentrate, less than 2% of: raspberry and blackberry juices from concentrate, natural flavors, calcium citrate (calcium source), vitamin c (ascorbic acid), citric acid (provides tartness).",11.86,51.0
0025000026195,Orange juice low pulp,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,1.0,unknown,"100% orange juice from concentrate with calcium & vitamin d contains pure filtered water, premium concentrated orange juice, less than 1% of: calcium phosphate* and calcium lactate* (calcium sources), vitamin d3*.",10.0,45.83
0025000047954,Premium orange juice home squeezed style calcium & vitamin d,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,1.0,unknown,"Contains pure filtered water, premium concentrated orange juice, orange pulp, less than 1% of: calcium phosphate* and calcium lactate* (calcium sources), vitamin d3*.",10.0,45.833333333333
0025000025433,"Minute maid, grapefruit juice",,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods",united-states,,,,c,1.0,unknown,"Contains concentrated grapefruit juice, calcium citrate.",33.33,167.0
0025000025198,Orange juice frozen concentrate fruit drink,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",united-states,,,,e,1.0,,Orange juice.,40.0,183.33333333333
0025000025617,Lemonade frozen concentrate fruit drink,Minute Maid,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods",united-states,,,,c,4.0,unknown,"Contains high fructose corn syrup, pure filtered water, sugar, concentrated lemon juice, lemon pulp, natural flavors.",27.0,116.0
0025000025822,"Limeade, Frozen Concentrated",Minute Maid,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods",united-states,,,,d,4.0,unknown,"Contains high fructose corn syrup, pure filtered water, sugar, concentrated lime juice, lime pulp, natural flavors.",51.11,200.0
0025000047923,Original Low Pulp Orange Juice With Calcium & Vitamin D,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages","united-states, world",,,,e,,,"100% orange juice from concentrate with an excellent source of calcium , vitamin d contains pure filtered water, premium concentrated orange juice, less than 1% of: calcium phosphate* and calcium lactate* (calcium sources), vitamin d3*,",10.0,45.8333
0025000048210,"Minute maid, light lemonade, lemonade",,"beverages, carbonated-drinks, sodas",united-states,,,,c,4.0,not-applicable,"Contains pure filtered water, lemon juice from concentrate, less than 2% of: vitamin c (ascorbic acid), natural flavors, citric acid (provides tartness), potassium citrate, glycerol ester of rosin, modified cornstarch, high fructose corn syrup, aspartame, acesulfame potassium.",0.83,6.0
0025000047862,Original Low Pulp Orange Juice,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices","united-states, world",,,,e,,,"100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice.",10.0,46.0
0025000048111,Watermelon,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,4.0,,"Contains pure filtered water, high fructose corn syrup, watermelon, grape, pear and apple juices from concentrate, less than 1% of: natural flavors, citric acid (provides tartness), sucralose.",,
0025000048272,"Minute maid, light mango passion fruit drink",,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,c,4.0,unknown,"Contains pure filtered water, mango puree from concentrate, passionfruit and apple juices from concentrate, less than 1% of: natural flavors, vitamin c (ascorbic acid), citric acid (provides tartness), potassium citrate (regulates tartness), high fructose corn syrup, aspartame, acesulfame potassium, beta carotene (for color).",0.83,6.0
0025000047480,Premium Lemonade,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade",united-states,,,,e,4.0,,"contains pure filtered water, high fructose corn syrup, lemon juice from concentrate, lemon pulp, natural flavors, sugar,",11.67,46.0
0025000025143,Orange juice pulp free frozen concentrate fruit drink,Minute Maid,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods",united-states,,,,d,,unknown,Frozen concentrated 100% orange juice,40.0,183.33333333333
0025000025440,Orange juice with added calcium frozen concentrate fruit drink,Minute Maid,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods",united-states,,,,c,1.0,unknown,"Contains concentrated orange juice, less than 2% of: calcium phosphate* and calcium lactate* (calcium sources).",24.0,108.0
0025000046735,"Minute maid, pure squeezed pasteurized 100% orange juice",,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,1.0,unknown,"Contains orange juice, less than 1% of: calcium phosphate* and calcium lactate* (calcium sources), vitamin d3*.",9.58,46.0
0025000047510,Pink lemonade,Minute Maid,"beverages, carbonated-drinks, sodas",united-states,,,,d,4.0,not-applicable,"Contains pure filtered water, high fructose corn syrup, lemon juice from concentrate, grape juice from concentrate (for color), lemon pulp, natural flavors, sugar.",7.0833333333333,29.166666666667
0025000021282,"100% Orange Juice From Concentarate, Original",Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",united-states,,,,e,1.0,d,"pure filtered water, concentrated orange juice, vitamin c (ascorbic acid)",10.0,47.1
0025000021213,"100% Pure Apple Juice, Apple",Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",united-states,,,,e,1.0,c,"Contains pure filtered water, concentrated apple juice, vitamin c (ascorbic acid).",11.348822943026,49.075991104977
0025000034763,"Minute maid, sparkling juice drink, mixed berry, mixed berry",,"plant-based-foods-and-beverages, beverages, plant-based-beverages, waters",united-states,,,,c,4.0,not-applicable,"Contains carbonated water, grape and strawberry juices from concentrate, sugar, blackberry and raspberry juices from concentrate, less than 0.5% of: natural flavors, citric acid (provides tartness), potassium citrate (regulates tartness), modified cornstarch, glycerol ester of rosin,sodium benzoate and potassium sorbate and sodium hexametaphosphate and calcium disodium edta (to protect taste), sucralose, acesulfame potassium, red #40, blue #1.",1.2,6.0
0025000034787,"Minute maid, sparkling juice drink, tropical citrus",,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,c,4.0,unknown,"Carbonated water, orange and mango juices from concentrate, sugar, less than 0.5% of: natural flavors, citric acid (provides tartness), modified cornstarch, glycerol ester of rosin, sodium benzoate and potassium sorbate and sodium hexametaphosphate and calcium disodium edta (to protect taste), aspartame, acesulfame potassium, yellow #5, yellow #6.",1.4,8.0
0025000048012,Kids+ Pulp Free Orange Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages","united-states, world",,,,e,1.0,,"100% orange juice from concentrate plus calcium and other ingredients contains pure filtered water, premium concentrated orange juice, less than 2% of: calcium phosphate* and calcium lactate* (calcium sources), vitamin E (alpha-tocopheryl acetate*), beta carotene*, vitamin D3*.",24.0,110.0
0025000050718,"Minute maid, light peach fruit drink with tea",,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,c,4.0,unknown,"Contains pure filtered water, peach juice and peach puree from concentrate, less than 1% of: natural flavors, tea powder, vitamin c (ascorbic acid), citric acid (provides tartness), high fructose corn syrup, aspartame, acesulfame potassium, vegetable and fruit juices (for color).",0.83,6.0
0025000101984,Premium strawberry kiwi flavored fruit drink,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages",united-states,,,,e,4.0,unknown,"Contains pure filtered water, high fructose corn syrup, pear, strawberry and clarified kiwi juices from concentrate, less than 0.5% of: natural flavors, citric acid (provides tartness), fruit and vegetable juice (for color), sucralose.",8.3333333333333,33.333333333333
0025000024092,Raspberry lemonade frozen concentrate fruit drink,Minute Maid,"plant-based-foods-and-beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods",united-states,,,,unknown,4.0,unknown,"Pure filtered water, high fructose corn syrup, sugar, concentrated lemon juice, lemon pulp, natural flavors, concentrated raspberry juice.",46.67,183.0
0025000053924,Fruit punch fruit juice,Minute Maid,beverages,united-states,,,,e,4.0,unknown,"Pure filtered water, high fructose corn syrup, pear, pineapple and orange juices from concentrate, less than 0.5% of: passionfruit juice from concentrate, citric acid (provides tartness), sugar, natural flavors, modified cornstarch, glycerol ester of rosin, potassium sorbate and sodium benzoate and sodium hexametaphosphate and calcium disodium edta (to protect taste), red #40, green #3.",12.08,45.83
0025000037580,Watermelon Punch,Minute Maid,beverages,united-states,,,,e,4.0,unknown,"Pure filtered water, high fructose corn syrup, pear and apple juices from concentrate, less than 1% of: watermelon juice from concentrate, natural flavors, citric acid (provides tartness), sugar, modified cornstarch, glycerol ester of rosin, sodium hexametaphosphate and sodium benzoate and potassium sorbate and calcium disodium edta (to protect taste), red #40.",12.083333333333,45.833333333333
0025000120565,Zero Sugar Mango Passion Flavored Fruit Drink,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, beverages-from-desugared-fruit-juices",united-states,,,,b,4.0,,"Pure filtered water, lemon juice from concentrate**, mango puree from concentrate**, passion fruit juice from concentrate**, less than 0.5% of: apple puree from concentrate**, natural flavors, citric acid, vitamin c (ascorbic acid), potassium citrate, apartame, acesulfame potassium, beta carotene",,
8851959001899,มินิทเมด สแปลช รสสตรอเบอร์รี กลิ่นเลมอนบิงซู,"Minute Maid,มินิทเมด","plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, nl:aardbeiennectars",thailand,bottle,,,d,4.0,c,"ส่วนประกอบที่สำคัญโดยประมาณ: น้ำองุ่นขาว 45.282% (จากน้ำองุ่นขาวเข้มข้น) น้ำตาล 1.95% น้ำสตรอเบอร์รี 0.021% จากผงสตรอเบอร์รี่ - เลมอน 0.013% จากลงเลมอน ผงเปปเปอร์มินต์ 0.001% - การควบคุมความเป็นกรด (INS330, INS$331| JNS 452][] สารทำให้คงตัว (INS 466,INS 414,INS440,INS415) สารให้ความหวาน (แอซีซัลเฟมโพแทสเซียมและซูคราโลส สีสังเคราะห์ (INS 129) แต่งกลิ่นสังเคราะห์",6.4,24.0
9555589210278,Pulpy,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars, orange-nectars",singapore,plastic,,Singapore,e,3.0,a,"WATER, SUCROSE, ORANGE JUICE CONCENTRATE, ORANGE PULP, PERMITTED FLAVOURING, CITRIC ACID, SODIUM CITRATE, ASCORBIC ACID (VITAMIN C) BETA-CAROTENE",9.3,43.0
0059600047311,Nutri multivitamines et antioxydants,Minute Maid,,canada,,,,unknown,,,,,
0059600060891,Fruit Punch,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",canada,"multilayer-composite, tetra-pak, tetra-brik-aseptic",Dollarama,"Calgary,Alberta,Canada",e,4.0,,"Filtered water, Fruit juices from concentrate (grape and/or apple and/or pear and pineapple), Sugar/glucose-fructose, Natural flavour, Citric acid, Ascorbic acid (vitamin C), Concentrate of carrot, blackcurrant, and blueberry for colour, Stevia extract",,
0059600070951,Cocktail canneberge,Minute Maid,,canada,,,,unknown,,,,,
0059600061645,Jus d'orange,Minute Maid,,canada,,,,unknown,,,,,
0059600000729,Nutri Pro Immunité,Minute Maid,,canada,,,,unknown,,,,,
0025000120589,Fruit Punch - Zero Sugar,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",united-states,,,,c,4.0,,"pure filtered water, lemon juice from concentrate**, less than 2% of: grape and pineapple juices from concentrate**, apple puree from concentrate**, natural flavors, citric acid (provides tartness), vitamin c (ascorbic acid), aspartame, acesulfame potassium, grape skin extract** (for color). **adds a negligible amount of sugar.",,
7501055354368,Minute Maid,,,mexico,,,,unknown,,unknown,,,
0025000047831,Country Style,Minute Maid,,united-states,,,,unknown,,unknown,,10.0,45.8333
01425550,minute maid,Minute Maid,,united-states,,,,unknown,,unknown,,,
0059600061638,Jus d’orange,Minute Maid,,canada,,,,unknown,,,,,
0059600060457,Jus pêche-mangue,Minute Maid,,canada,,,,unknown,,,,,
0059600023711,Minute Maid Original Orange Juice,Minute Maid,,canada,,,,unknown,,,,,
0025000102493,Minute Maid PLUS+ Antioxidants Strawberry Lemonade,Minute Maid,,united-states,,,,unknown,,unknown,,10.1695,40.678
0059600061676,fruit punch,Minute Maid,,"canada, germany",,,,unknown,,,n or ge made with natural flavours amd colours,,
0059600047304,Punch aux raisins,Minute Maid,,canada,,,,unknown,,,,,
0025000120541,Pink Lemonade,Minute Maid,juice,united-states,,,,unknown,4.0,,"filtered water, lemon cts juice from concentrate&quot;, less than 1% er 0 ml) 5 value 00 of: natural flavors, citric acid (provides tartness), vitamin c (ascorbic acid), grape juice from concentrate (for color), potassium citrate (regulates tartness), glycerol ester of rosin, modified cornstarch, aspartame, acesulfame potassium. **adds a negligible amount of sugar. produced for",,
0025000120640,Minute Maid Super Smoothies - Orange Pineapple,Minute Maid,,united-states,,,,unknown,,unknown,,,
5449000137159,,Minute Maid,,spain,,,,unknown,,,,,
0059600000422,juice,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, juices-and-nectars","canada, germany",,,,unknown,4.0,,"Filtered water, Fruit juices from concentrate (pear, passionfruit, apple and strawberry), Sugar/glucose-fructose, Natural flavour, Citric acid, Ascorbic acid (vitamin C), Cochineal extract (for colour), Locust bean gum.",,
0025000102233,Light cherry limeade naturally flavored soda,Minute Maid,,united-states,,,,unknown,,unknown,,,
0025000052002,CRANBERRY GRAPE FLAVORED JUICE BEVERAGE,Minute Maid,,united-states,,,,unknown,4.0,,"Pure filtered water, high fructose corn syrup, apple juice concentrate, cranberry juice concentrate, grape juice concentrate, natural flavors, citric acid, ascorbic acid (vitamin C), grape skin extract (for color), sucralose.",13.5,53.5
0059600061706,Jus au punch au raisin,Minute Maid,,canada,,,,unknown,,,,,
0059600023728,Concentré jus d'Orange sans pulpe,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices, orange-juices-without-pulp",canada,,,,unknown,1.0,,100% Orange juice concentrate.,,
0059600061744,Punch Pêche,Minute Maid,,france,,,,unknown,,,,,
0025000047268,Minute Maid,Minute Maid,,martinique,,,,unknown,,unknown,,10.0,42.0
0025000056840,APPLE JUICE,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",united-states,,,,unknown,1.0,,"pure filtered water, concentrated apple juice, vitamin C (ascorbic acid)",,
5449000178619,Minute Maid Fruit Juice Mango Orange 1 x 1L (Single),Minute Maid,,france,,,,unknown,,,,,
0025000056246,Minute Maid Apple Juice - 100% Pure,minute maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",united-states,container,,,unknown,,c,,10.833333333333,45.833333333333
5449000037527,Zumo,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",spain,,,,b,,,,,
5449000037619,Zumo de piña,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",spain,,,,d,,,,,
0059600060488,punch aux fruits,Minute Maid,,canada,,,,unknown,,,,,
0025000062773,Flavored juice beverage,Minute Maid,,united-states,,,,unknown,,unknown,,10.422535211268,42.253521126761
8901764935206,Minute Maid Orange Juice,,,india,,,,unknown,,unknown,,11.0,54.0
0025000130717,Vitamin C & Zinc,Minute Maid,,france,,,,unknown,,,,,
0059600061782,Limade,Minute Maid,,united-states,,,,unknown,,unknown,,54.0,220.0
86484084,Jus orange,Minute maid,,ireland,,,,unknown,,,,,
0025000030291,Minute Maid watermelon punch,Minute Maid,,united-states,,,,unknown,4.0,,"filtered water, high fructose corn syrup, pear juice from concentrate, apple juice from concentrate, watermelon juice from concentrate, less than 1% of: natural flavors, citric acid, potassium citrate, sodium hexametaphosphate, sodium benzoate, potassium sorbate, calcium disodium EDTA",12.083333333333,45.833333333333
5449000257796,Minute Maid,"Coca-Cola, Minute Maid","plant-based-foods-and-beverages, beverages, frozen-foods, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices",france,,,,c,1.0,,"JUS DE POMME À BASE DE CONCENTRÉ.
Teneur en Fruits 100%.",,
42399438,Multifruit,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars, fruit-juices, multifruit-juices, multifruit-nectars",france,,,,e,1.0,,"jus et purées à base de concentré (orange, pomme, carotte, abricot, mangue, fruit de la passion, goyave); eau; purées de fruits (goyave, mangue) TENEUR EN FRUITS: MINIMUM 84%.",,
5449000257789,Minute maid orange,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate",france,"metal, recyclable-metals, aluminium",,,c,1.0,,Jus d’orange à base de concentré,,
0059600061690,Punch aux fruits,Minute Maid,,"canada, germany",,,,unknown,,,,,
0025000051548,Juice blend,Minute Maid,,united-states,,,,unknown,4.0,,"Pineapple,orange and apple juices from concentrate, less than 0.5% of vitamin c(alpha-tocopheryl acetate), natural flavors.",11.267605633803,50.704225352113
0059600061683,Punch aux canneberges,Minute Maid,,canada,,,,unknown,,,,,
5449000295989,Minute Maid Multifruit,"Minute Maid, The Coca-Cola Company","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-and-vegetable-juices, fruit-nectars, fruit-juices, multifruit-juices, multifruit-nectars",france,1-canette-en-metal-a-recycler,,,d,1.0,,"Jus et purées à base de concentré (orange, pomme, carotte, abricot, mangue, fruit de la passion, goyave); eau: purées de fruits (goyave, mangue).",,
5449000296009,Minute maid,Coca-Cola,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate",france,"can, drink-can",auchan,France,d,1.0,,"Aponrto de riference pour tn adulte-ype (8400J2000kcal CONCENTRES. Ingredients eau; jus à base de concentro lorange, pomme, carotte, goyave, abricot, mangue, fruit de",,
18208368,Jus d’orange,Minute maid,,ireland,,,,unknown,,,,,
5449000289117,Multivitamines,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars, multivitamin-mixed-fruits-nectars",belgium,,,,e,,,,,
34688304,Minute Maid,,,france,,,,unknown,,,,,
05969431,Five Alive: Peach Citrus frozen concentrate,Minute Maid,,canada,,,,unknown,,,,,
0025000131189,Blue Raspberry,Minute Maid,,united-states,,,,unknown,,unknown,,10.833333333333,41.666666666667
0025000056871,10 Fl Oz,Minute Maid,,united-states,,,,unknown,,unknown,,11.67,
0025000065996,Minute maid soft frozen lemon lemonade cup,Minute Maid,,united-states,,,,unknown,4.0,,"water, sugar, corn syrup, maltodextrin, lemon juice concentrate, stabilizer (pectin, guar gum), citric acid (provides tartness), natural flavors, turmeric (for color).",18.461538461538,107.69230769231
0025000121142,Zero Sugar Lemonade,Minute Maid,"beverages-and-beverages-preparations, beverages, carbonated-drinks, sodas, lemonade",united-states,,,,c,4.0,,"FILTERED WATER, LEMON JUICE FROM CONCENTRATE** LESS THAN 0.5% OF:, NATURAL FLAVORS, CITRIC ACID (PROVIDES TARTNESS), MODIFIED CORNSTARCH,, GLYCEROL ESTER OF ROSIN, SODIUM BENZOATE AND POTASSIUM SORBATE AND CALCIUM DISODIUM EDTA (TO PROTECT TASTE), ASPARTAME, ACESULFAME POTASSIUM, SUCRALOSE, YELLOW #5., **ADDS A NEGLIGIBLE AMOUNT OF SUGAR.",0.0,1.41
0025000131127,Zero sugar lemonade,Minute Maid,,united-states,,,,unknown,,,,0.0,1.4084507042254
0025000119996,Blue Raspberry,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages",united-states,,,,e,4.0,,"water, high fructose corn syrup, white grape juice from concentrate, citric acid, natural flavor, sodium benzoate, potassium sorbate, modified food starch, glycerol ester of rosin, blue 1",,
0059600061713,Punch aux mangues,Minute Maid,,"canada, germany",,,,unknown,,,,,
0059600023940,Five alive citrus,Minute Maid,,canada,,,,unknown,4.0,,"Filtered water, Fruit juices from concentrate (orange, lemon, grapefruit, tangerine and lime), Sugar/glucose-fructose, Concentrated water extract of orange, Citric acid, Ascorbic acid (vitamin C), Natural flavour. Ingrédients : Eau filtrée, Jus de fruits faits de concentré (orange, citron, pamplemousse, tangerine et lime), Sucre/glucose-fructose, Extrait aqueux d'orange concentré, Acide citrique, Acide ascorbique (vitamine C), Essence naturelle.",,
0025000066115,Soft frozen limeade,Minute Maid,,united-states,,,,unknown,,unknown,,19.230769230769,107.69230769231
0025000130694,25% orange juice beverage,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",united-states,,,,unknown,4.0,,"pure filtered water, orange juice from concentrate, high fructose corn syrup, orange pulp, less than 0.5% of: natural flavors, vitamin c (ascorbic acid), beta carotene, zinc sulfaté, citric acid (provides tartness), sucralose, acesulfame potassium, modified cornstarch, glycerol ester of rosin, gellan gum. 13069b 02020 the coca-cola company. 2020-00898 produced for the coca-cola company atlanta, ga 30313 u.s.a. 4, scan here for more food information or call 1-800-888-6488 recy",4.1666666666667,20.833333333333
0025000036415,Orange Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, orange-juices",united-states,,,,unknown,,d,,10.582010582011,49.970605526161
0025000035326,Soft frozen orangeade,Minute Maid,,united-states,,,,unknown,,unknown,,19.847328244275,114.50381679389
0025000101861,Tropical Blend,Minute Maid,,united-states,tetra-pak,,,unknown,4.0,unknown,"grape juice from concentrate, pure filtered water, pear and carrot juices from concentrate, mango purée from concentrate, pineapple juice from concentrate, less than 0.5% of: natural flavors, vitamin c (ascorbic acid), citric acid (provides tartness), stevia leaf extract. produced for the coca-cola company atlanta, ga 30313 u.s.a. our quality promise assures your satisfaction. we guarantee it. consumer information call 1-800-888-6488. se habla español. www.minutemaid.com scan here for more food information non gmo project verified nongmoproject.org smartlabel k 10186a please recycle 2010 04027",8.2352941176471,35.294117647059
0059600010070,Fruit punch,Minute Maid,,canada,,,,unknown,,,,,
0059600060778,Cranberry cocktail,Minute Maid,,canada,,,,unknown,,,,,
0025000131134,blue raspberry  flavored fruit drink,Minute Maid,,united-states,,,,unknown,,,Filtered Water,10.704225352113,39.43661971831
0811620022514,1% M.F. Ultrafiltered Partly Skimmed Milk,"Fairlife,Minute Maid","dairies, milks",canada,,Urban Fare,"Calgary,Alberta,Canada",b,1.0,,"Ultrafiltered partly skimmed milk, Lactase enzyme, Vitamin A palmitate, Vitamin D3",,
0059600000415,,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",canada,,,,d,4.0,,"Filtered water, Fruit juices from concentrate (grape, watermelon, apple and/or pear), Sugar/glucose - fructose, Natural flavour, Citric acid, Ascorbic acid (vitamin C), Concentrate of sweet potato and purple carrot for colour, Stevia extract.",,
0025000130571,Super Juice Drink,Minute Maid,,united-states,,,,unknown,,unknown,,2.1739130434783,17.391304347826
0025000101625,Fruit & veggie watermelon blend boxes,Minute Maid,,united-states,,,,unknown,,unknown,,7.909604519774,33.898305084746
0025000101489,Juice Box - 100% Juice Apple Juice,Minute Maid,"plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, unsweetened-beverages, apple-juices","united-states, world",,,,unknown,,,,10.734463276836,45.197740112994
09556831,Pink Lemonade Zerosugar,Minute Maid,"beverages, carbonated-drinks, sodas, lemonade, sweetened-beverages",united-states,bottle,,,unknown,,not-applicable,,0.0,2.08
0025000121180,Minute Maid Lemonade Zero Sugar,Minute Maid,,united-states,,,,unknown,,,,,2.0
0025000131226,Beverage with mango and strawberry juice,Minute Maid,,aruba,,,,unknown,,unknown,,7.8787878787879,30.30303030303
